InvoiceNo,CustomerID,InvoiceDate,month,weekday,hour,Country,quantity,order_value
78558532,15039.0,"2019-06-30 11:32:00",6,6,11,DE,150,15731.75
78559550,17757.0,"2019-07-10 15:38:00",7,2,15,DE,64,2096.75
78562779,17841.0,"2019-08-09 12:58:00",8,4,12,DE,196,22443.13
78563709,15472.0,"2019-08-18 15:17:00",8,6,15,DE,251,27636.02
78566301,16474.0,"2019-09-11 16:06:00",9,2,16,DE,56,5506.24
78566520,17757.0,"2019-09-13 11:26:00",9,4,11,DE,61,5312.69
78540646,,"2019-01-10 14:32:00",1,3,14,DE,986,110111.99
78540677,,"2019-01-10 16:20:00",1,3,16,DE,1,10.59
78568322,15958.0,"2019-09-26 13:41:00",9,3,13,DE,33,716.38
78564924,,"2019-08-31 12:44:00",8,5,12,DE,1,10.79
78541878,,"2019-01-24 10:28:00",1,3,10,DE,87,7286.81
78546976,,"2019-03-18 12:08:00",3,0,12,DE,79,6873.35
78547551,,"2019-03-23 15:55:00",3,5,15,DE,69,5594.11
78550057,14606.0,"2019-04-14 12:01:00",4,6,12,DE,96,6008.76
78550471,,"2019-04-18 13:52:00",4,3,13,DE,552,45030.81
78550512,18069.0,"2019-04-18 16:31:00",4,3,16,DE,293,27789.24
78551340,,"2019-04-27 17:23:00",4,5,17,DE,356,31943.50
78554105,14711.0,"2019-05-22 14:04:00",5,2,14,DE,111,9271.44
78555343,15918.0,"2019-06-02 11:42:00",6,6,11,DE,87,4346.55
78556824,,"2019-06-15 10:24:00",6,5,10,DE,37,3841.95
78556926,16324.0,"2019-06-15 14:26:00",6,5,14,DE,97,8185.78
78559496,,"2019-07-08 13:54:00",7,0,13,DE,9,1556.02
78560889,,"2019-07-21 16:42:00",7,6,16,DE,1,10.88
78573830,16960.0,"2019-11-01 11:35:00",11,4,11,DE,76,7823.81
78546417,14800.0,"2019-03-13 10:48:00",3,2,10,DE,536,72494.85
78546679,13121.0,"2019-03-15 16:47:00",3,4,16,DE,252,22019.57
78552684,,"2019-05-10 15:09:00",5,4,15,DE,89,10074.60
78536874,16891.0,"2018-12-03 11:35:00",12,0,11,DE,92,9955.01
78537196,15426.0,"2018-12-05 13:55:00",12,2,13,DE,159,25744.25
78539458,,"2018-12-17 17:30:00",12,0,17,DE,46,2792.29
78544466,14606.0,"2019-02-20 15:43:00",2,2,15,DE,97,7946.21
78545702,14247.0,"2019-03-06 15:21:00",3,2,15,DE,47,7110.88
78546239,14064.0,"2019-03-10 12:59:00",3,6,12,DE,167,10326.37
78553190,15164.0,"2019-05-15 13:14:00",5,2,13,DE,94,8747.79
78556887,14606.0,"2019-06-15 12:36:00",6,5,12,DE,100,21710.12
78566290,14456.0,"2019-09-11 15:24:00",9,2,15,DE,722,69745.07
78539989,,"2018-12-23 16:16:00",12,6,16,DE,1,10.99
78567926,,"2019-09-22 17:27:00",9,6,17,DE,1,10.99
78570653,14710.0,"2019-10-11 13:49:00",10,4,13,DE,115,20878.40
78575960,15429.0,"2019-11-13 12:28:00",11,2,12,DE,71,10204.58
78577751,12904.0,"2019-11-21 14:34:00",11,3,14,DE,137,16770.24
78577980,16330.0,"2019-11-22 12:24:00",11,4,12,DE,124,16830.61
78578977,17231.0,"2019-11-27 15:18:00",11,2,15,DE,283,46639.22
78552063,,"2019-05-06 10:51:00",5,0,10,DE,4,614.98
78538576,14498.0,"2018-12-13 11:29:00",12,3,11,DE,70,4954.83
78542900,14180.0,"2019-02-01 14:24:00",2,4,14,DE,16,836.17
78549712,,"2019-04-11 14:10:00",4,3,14,DE,1,10.99
78578384,16189.0,"2019-11-24 11:47:00",11,6,11,DE,32,853.26
78579677,13255.0,"2019-11-30 13:14:00",11,5,13,DE,67,4002.81
78580772,15992.0,"2019-12-06 11:00:00",12,4,11,DE,17,1826.59
78580527,13736.0,"2019-12-04 15:19:00",12,2,15,DE,269,38923.45
78579517,12748.0,"2019-11-29 18:02:00",11,4,18,DE,16,2648.81
78538867,,"2018-12-14 14:41:00",12,4,14,DE,1,11.70
78539825,,"2018-12-22 12:22:00",12,5,12,DE,3,696.01
78560772,,"2019-07-20 16:12:00",7,5,16,DE,1345,145041.81
78561209,,"2019-07-25 16:57:00",7,3,16,DE,661,59420.56
78569129,15034.0,"2019-09-30 13:40:00",9,0,13,DE,338,32730.93
78570200,16918.0,"2019-10-07 16:03:00",10,0,16,DE,140,8064.02
78572300,18005.0,"2019-10-23 14:40:00",10,2,14,DE,49,4236.98
78572856,18118.0,"2019-10-26 12:28:00",10,5,12,DE,69,2228.89
78574479,18035.0,"2019-11-04 12:39:00",11,0,12,DE,186,18089.70
78574659,16942.0,"2019-11-06 11:44:00",11,2,11,DE,97,6607.64
78577511,17561.0,"2019-11-20 12:53:00",11,2,12,DE,146,26892.44
78577545,16931.0,"2019-11-20 14:43:00",11,2,14,DE,240,17354.68
78577572,17384.0,"2019-11-20 15:48:00",11,2,15,DE,45,4538.97
78580889,14071.0,"2019-12-06 12:27:00",12,4,12,DE,12,2649.59
78581095,17238.0,"2019-12-07 11:35:00",12,5,11,DE,78,5373.60
78581114,14527.0,"2019-12-07 12:19:00",12,5,12,DE,60,5155.13
78578818,17920.0,"2019-11-25 13:47:00",11,0,13,DE,74,6999.53
78576865,12748.0,"2019-11-16 16:08:00",11,5,16,DE,45,4374.15
78578155,12748.0,"2019-11-23 11:32:00",11,5,11,DE,73,3764.47
78539718,,"2018-12-21 13:06:00",12,4,13,DE,248,24079.79
78546884,,"2019-03-17 18:08:00",3,6,18,DE,372,36081.88
78551423,,"2019-04-28 14:31:00",4,6,14,DE,53,3870.01
78554492,13168.0,"2019-05-24 13:56:00",5,4,13,DE,46,11098.20
78558049,15850.0,"2019-06-24 14:16:00",6,0,14,DE,242,63962.66
78560773,,"2019-07-20 16:17:00",7,5,16,DE,847,88569.17
78565249,18027.0,"2019-09-02 10:38:00",9,0,10,DE,78,5776.27
78565401,16686.0,"2019-09-02 17:38:00",9,0,17,DE,162,10816.12
78536859,12841.0,"2018-12-03 10:43:00",12,0,10,DE,186,9431.94
78537823,,"2018-12-08 14:25:00",12,5,14,DE,1483,191041.59
78538200,17912.0,"2018-12-10 11:11:00",12,0,11,DE,57,1912.60
78538355,17912.0,"2018-12-10 15:49:00",12,0,15,DE,2,11.98
78538363,18016.0,"2018-12-10 17:14:00",12,0,17,DE,65,9539.76
78543358,,"2019-02-07 14:04:00",2,3,14,DE,291,30960.95
78549293,17883.0,"2019-04-07 19:16:00",4,6,19,DE,48,5803.82
78551152,13230.0,"2019-04-26 14:47:00",4,4,14,DE,260,18864.29
78552687,,"2019-05-10 15:09:00",5,4,15,DE,147,11664.83
78558118,,"2019-06-27 09:11:00",6,3,9,DE,88,7629.46
78563925,13610.0,"2019-08-21 14:42:00",8,2,14,DE,54,5327.58
78564439,12841.0,"2019-08-25 12:12:00",8,6,12,DE,132,21923.57
78568166,14800.0,"2019-09-25 12:45:00",9,2,12,DE,179,48749.87
78569229,14502.0,"2019-10-02 14:56:00",10,2,14,DE,307,34046.71
78570049,17228.0,"2019-10-07 10:55:00",10,0,10,DE,250,21508.93
78574258,16891.0,"2019-11-03 13:50:00",11,6,13,DE,65,5510.58
78575938,17790.0,"2019-11-13 11:30:00",11,2,11,DE,112,10516.48
78577736,14606.0,"2019-11-21 13:20:00",11,3,13,DE,67,4082.64
78578690,17302.0,"2019-11-25 09:36:00",11,0,9,DE,41,1963.65
78578845,,"2019-11-25 16:53:00",11,0,16,DE,1,11.98
78539485,,"2018-12-19 15:59:00",12,2,15,DE,1,11.99
78560591,,"2019-07-19 16:28:00",7,4,16,DE,1,11.99
78542615,13148.0,"2019-01-30 15:22:00",1,2,15,DE,1,11.99
78545061,15547.0,"2019-02-27 13:52:00",2,2,13,DE,1,11.99
78552525,,"2019-05-09 16:41:00",5,3,16,DE,1,11.99
78537839,,"2018-12-08 15:02:00",12,5,15,DE,9,666.86
78538638,17231.0,"2018-12-13 14:16:00",12,3,14,DE,116,15141.90
78538744,15356.0,"2018-12-14 11:26:00",12,4,11,DE,121,11932.54
78543201,,"2019-02-04 13:03:00",2,0,13,DE,91,5543.22
78543397,17859.0,"2019-02-08 10:32:00",2,4,10,DE,127,5145.42
78543399,,"2019-02-08 11:07:00",2,4,11,DE,261,37626.38
78544771,,"2019-02-23 11:12:00",2,5,11,DE,92,12484.04
78544812,,"2019-02-23 15:58:00",2,5,15,DE,544,51680.82
78545980,14730.0,"2019-03-08 12:49:00",3,4,12,DE,154,6150.47
78546007,,"2019-03-08 15:34:00",3,4,15,DE,302,37175.88
78550987,,"2019-04-21 18:10:00",4,6,18,DE,338,51005.21
78551533,15407.0,"2019-05-01 14:58:00",5,2,14,DE,77,6693.82
78552702,,"2019-05-10 16:00:00",5,4,16,DE,493,63736.84
78552857,,"2019-05-11 15:34:00",5,5,15,DE,369,35230.59
78555722,,"2019-06-06 16:06:00",6,3,16,DE,320,35568.35
78557123,15555.0,"2019-06-16 17:56:00",6,6,17,DE,194,14546.76
78564756,,"2019-08-30 10:33:00",8,4,10,DE,421,45400.44
78564757,,"2019-08-30 10:36:00",8,4,10,DE,353,32875.77
78566019,17243.0,"2019-09-08 12:44:00",9,6,12,DE,121,10496.26
78567621,16016.0,"2019-09-21 12:46:00",9,5,12,DE,44,4652.58
78567671,,"2019-09-21 15:34:00",9,5,15,DE,597,71303.20
78567816,17243.0,"2019-09-22 12:34:00",9,6,12,DE,83,5153.89
78568170,16931.0,"2019-09-25 13:08:00",9,2,13,DE,169,15459.91
78568547,15568.0,"2019-09-27 14:37:00",9,4,14,DE,169,17120.79
78568686,16115.0,"2019-09-28 14:26:00",9,5,14,DE,214,11258.39
78571158,14606.0,"2019-10-14 10:25:00",10,0,10,DE,112,6174.11
78571506,15355.0,"2019-10-17 15:22:00",10,3,15,DE,20,1077.34
78574077,17999.0,"2019-11-02 15:56:00",11,5,15,DE,127,18588.84
78574170,16221.0,"2019-11-03 11:43:00",11,6,11,DE,450,55350.07
78574321,16016.0,"2019-11-03 19:28:00",11,6,19,DE,123,13848.62
78576593,15720.0,"2019-11-15 14:48:00",11,4,14,DE,281,25140.14
78576690,15900.0,"2019-11-16 12:19:00",11,5,12,DE,221,24955.00
78577311,18225.0,"2019-11-18 13:16:00",11,0,13,DE,38,2628.24
78577728,17811.0,"2019-11-21 12:52:00",11,3,12,DE,274,21748.59
78578098,12936.0,"2019-11-22 17:32:00",11,4,17,DE,53,3579.25
78578264,12748.0,"2019-11-23 13:27:00",11,5,13,DE,99,8480.38
78578285,12748.0,"2019-11-23 13:57:00",11,5,13,DE,31,2383.21
78578676,16016.0,"2019-11-24 19:07:00",11,6,19,DE,66,5829.14
78580278,13560.0,"2019-12-02 13:11:00",12,0,13,DE,64,3818.40
78580295,17841.0,"2019-12-02 13:49:00",12,0,13,DE,52,6420.72
78580960,16016.0,"2019-12-06 14:35:00",12,4,14,DE,76,9877.23
78555264,17757.0,"2019-06-01 16:03:00",6,5,16,DE,64,3584.93
78564764,14096.0,"2019-08-30 10:49:00",8,4,10,DE,7,216.13
78541494,,"2019-01-18 14:38:00",1,4,14,DE,8,750.48
78541692,,"2019-01-20 16:59:00",1,6,16,DE,10,743.68
78572510,,"2019-10-24 14:27:00",10,3,14,DE,1,11.99
78578268,12748.0,"2019-11-23 13:39:00",11,5,13,DE,1,12.29
78580149,12748.0,"2019-12-02 10:15:00",12,0,10,DE,1,12.29
78547860,17625.0,"2019-03-27 12:21:00",3,2,12,DE,382,38160.70
78571229,15453.0,"2019-10-14 14:04:00",10,0,14,DE,146,19049.70
78573070,13263.0,"2019-10-27 13:59:00",10,6,13,DE,90,6803.44
78573340,14159.0,"2019-10-30 11:55:00",10,2,11,DE,699,51545.99
78576176,16936.0,"2019-11-14 11:04:00",11,3,11,DE,173,12956.02
78577508,18127.0,"2019-11-20 12:45:00",11,2,12,DE,109,13042.89
78537809,14217.0,"2018-12-08 13:28:00",12,5,13,DE,26,1162.98
78540265,15271.0,"2019-01-06 10:46:00",1,6,10,DE,86,4631.52
78541785,14779.0,"2019-01-21 12:40:00",1,0,12,DE,14,125.75
78538367,14800.0,"2018-12-12 10:48:00",12,2,10,DE,635,55672.79
78539990,,"2018-12-23 16:31:00",12,6,16,DE,17,746.57
78540995,,"2019-01-13 09:30:00",1,6,9,DE,914,85785.41
78544465,13168.0,"2019-02-20 15:06:00",2,2,15,DE,146,18458.10
78576696,16669.0,"2019-11-16 12:26:00",11,5,12,DE,402,41646.91
78557488,15581.0,"2019-06-20 14:48:00",6,3,14,DE,9,305.80
78567460,15888.0,"2019-09-20 12:30:00",9,4,12,DE,76,9148.69
78543284,14410.0,"2019-02-07 09:36:00",2,3,9,DE,71,4380.35
78572928,14623.0,"2019-10-27 09:27:00",10,6,9,DE,22,1130.18
78570201,16918.0,"2019-10-07 16:06:00",10,0,16,DE,1,12.98
78573181,,"2019-10-28 11:02:00",10,0,11,DE,1,12.98
78572192,18118.0,"2019-10-21 11:30:00",10,0,11,DE,145,9552.94
78572194,17832.0,"2019-10-21 11:43:00",10,0,11,DE,208,29019.09
78573068,17545.0,"2019-10-27 13:56:00",10,6,13,DE,71,3575.86
78573387,15054.0,"2019-10-30 14:33:00",10,2,14,DE,111,9750.67
78574675,17289.0,"2019-11-06 12:31:00",11,2,12,DE,248,32143.53
78537129,13506.0,"2018-12-05 12:15:00",12,2,12,DE,232,23757.14
78542405,13534.0,"2019-01-27 16:11:00",1,6,16,DE,4,78.96
78559343,17961.0,"2019-07-07 17:01:00",7,6,17,DE,1,12.99
78560913,17961.0,"2019-07-21 18:07:00",7,6,18,DE,1,12.99
78560095,17848.0,"2019-07-14 17:14:00",7,6,17,DE,6,275.54
78574703,15426.0,"2019-11-06 13:59:00",11,2,13,DE,20,649.84
78578939,17068.0,"2019-11-27 13:14:00",11,2,13,DE,82,9903.63
78557953,12748.0,"2019-06-23 18:42:00",6,6,18,DE,40,1803.05
78537632,,"2018-12-07 15:08:00",12,4,15,DE,1,12.99
78547901,,"2019-03-28 11:57:00",3,3,11,DE,1,12.99
78551530,12748.0,"2019-05-01 13:26:00",5,2,13,DE,1,12.99
78551538,,"2019-05-03 08:37:00",5,4,8,DE,1,12.99
78537874,,"2018-12-08 18:07:00",12,5,18,DE,1,12.99
78536597,18011.0,"2018-12-01 17:35:00",12,5,17,DE,71,6057.06
78537192,16402.0,"2018-12-05 13:42:00",12,2,13,DE,105,8023.84
78537637,,"2018-12-07 15:22:00",12,4,15,DE,4,775.53
78541507,,"2019-01-18 16:05:00",1,4,16,DE,27,3624.36
78542618,14502.0,"2019-01-30 15:52:00",1,2,15,DE,66,6556.82
78552963,16743.0,"2019-05-12 12:57:00",5,6,12,DE,219,22268.89
78554991,14823.0,"2019-05-29 14:03:00",5,2,14,DE,32,3066.26
78556243,,"2019-06-09 16:07:00",6,6,16,DE,287,41743.60
78571722,,"2019-10-18 17:30:00",10,4,17,DE,1,12.99
78576347,13268.0,"2019-11-14 15:38:00",11,3,15,DE,2,29.98
78562225,,"2019-08-03 14:36:00",8,5,14,DE,3,73.97
78577049,17397.0,"2019-11-17 13:58:00",11,6,13,DE,104,6947.50
78548653,,"2019-04-01 13:46:00",4,0,13,DE,4,43.78
78576351,17235.0,"2019-11-14 15:51:00",11,3,15,DE,98,3697.04
78550272,18079.0,"2019-04-15 12:14:00",4,0,12,DE,3843,335840.30
78574340,17377.0,"2019-11-04 10:08:00",11,0,10,DE,131,24114.25
78574883,14623.0,"2019-11-07 13:56:00",11,3,13,DE,131,7460.01
78537130,17796.0,"2018-12-05 12:23:00",12,2,12,DE,28,2534.38
78537133,18156.0,"2018-12-05 12:29:00",12,2,12,DE,73,6223.92
78537694,14901.0,"2018-12-08 10:46:00",12,5,10,DE,63,6254.25
78540545,13451.0,"2019-01-09 15:35:00",1,2,15,DE,260,21370.39
78544303,18116.0,"2019-02-17 13:28:00",2,6,13,DE,55,6433.17
78544941,12841.0,"2019-02-25 10:25:00",2,0,10,DE,120,9050.92
78559896,15530.0,"2019-07-13 12:15:00",7,5,12,DE,49,5624.78
78554207,14573.0,"2019-05-23 12:15:00",5,3,12,DE,1,13.47
78536522,15012.0,"2018-12-01 12:49:00",12,5,12,DE,86,7902.69
78540468,,"2019-01-07 13:55:00",1,0,13,DE,948,114840.01
78542100,15339.0,"2019-01-25 13:15:00",1,4,13,DE,159,11582.90
78542914,16161.0,"2019-02-01 16:03:00",2,4,16,DE,142,12430.22
78543389,17841.0,"2019-02-08 09:56:00",2,4,9,DE,57,2226.69
78544089,,"2019-02-15 17:51:00",2,4,17,DE,368,33566.17
78545165,16339.0,"2019-02-28 13:41:00",2,3,13,DE,23,2556.80
78545685,14499.0,"2019-03-06 11:55:00",3,2,11,DE,73,9930.40
78546406,,"2019-03-11 16:21:00",3,0,16,DE,508,36280.95
78546984,15019.0,"2019-03-18 12:35:00",3,0,12,DE,159,17994.82
78547553,15644.0,"2019-03-23 16:00:00",3,5,16,DE,21,1037.10
78551284,15005.0,"2019-04-27 14:05:00",4,5,14,DE,162,15807.52
78555119,15163.0,"2019-05-31 15:22:00",5,4,15,DE,48,7668.51
78558105,15644.0,"2019-06-26 14:54:00",6,2,14,DE,278,19998.36
78568721,,"2019-09-28 16:24:00",9,5,16,DE,487,45036.48
78575477,,"2019-11-09 16:14:00",11,5,16,DE,1251,118506.03
78578852,17841.0,"2019-11-27 11:12:00",11,2,11,DE,271,32044.37
78580276,16426.0,"2019-12-02 12:59:00",12,0,12,DE,157,12587.83
78557253,,"2019-06-17 16:30:00",6,0,16,DE,3,31.57
78574502,17274.0,"2019-11-04 13:16:00",11,0,13,DE,79,4072.87
78565797,,"2019-09-07 10:15:00",9,5,10,DE,1,13.80
78539475,16686.0,"2018-12-19 14:41:00",12,2,14,DE,319,23079.14
78542115,,"2019-01-25 14:01:00",1,4,14,DE,113,11426.38
78543922,,"2019-02-14 14:13:00",2,3,14,DE,1,13.80
78544595,,"2019-02-21 17:28:00",2,3,17,DE,3,30.37
78540640,14527.0,"2019-01-10 12:36:00",1,3,12,DE,37,5634.34
78540647,17406.0,"2019-01-10 14:57:00",1,3,14,DE,515,62630.54
78541987,14130.0,"2019-01-24 16:05:00",1,3,16,DE,258,19783.65
78542646,17220.0,"2019-01-31 11:42:00",1,3,11,DE,142,11891.96
78545523,14524.0,"2019-03-03 12:41:00",3,6,12,DE,72,4601.92
78549130,14701.0,"2019-04-06 15:02:00",4,5,15,DE,128,13795.83
78549714,,"2019-04-11 14:13:00",4,3,14,DE,41,37501.68
78549988,14367.0,"2019-04-13 16:43:00",4,5,16,DE,221,12505.73
78550819,17530.0,"2019-04-20 17:37:00",4,5,17,DE,254,35536.77
78550821,12506.0,"2019-04-21 08:54:00",4,6,8,France,23,2622.93
78551436,16904.0,"2019-04-28 15:13:00",4,6,15,DE,64,2837.02
78551870,17811.0,"2019-05-04 16:51:00",5,5,16,DE,132,6182.85
78552410,14527.0,"2019-05-09 12:40:00",5,3,12,DE,31,2240.19
78552839,14367.0,"2019-05-11 14:25:00",5,5,14,DE,280,34186.62
78554362,17811.0,"2019-05-24 10:17:00",5,4,10,DE,43,3932.39
78562269,14056.0,"2019-08-03 16:35:00",8,5,16,DE,154,12964.41
78563228,17988.0,"2019-08-14 15:34:00",8,2,15,DE,6,345.30
78567160,14562.0,"2019-09-18 10:35:00",9,2,10,DE,22,2869.38
78578057,12920.0,"2019-11-22 15:05:00",11,4,15,DE,129,3611.06
78578510,14056.0,"2019-11-24 13:25:00",11,6,13,DE,206,15003.76
78579520,12748.0,"2019-11-29 18:14:00",11,4,18,DE,68,8825.14
78580696,17757.0,"2019-12-05 16:04:00",12,3,16,DE,93,4950.11
78569145,18008.0,"2019-09-30 15:17:00",9,0,15,DE,14,1261.96
78572057,16593.0,"2019-10-20 12:41:00",10,6,12,DE,31,12194.45
78571891,,"2019-10-19 14:10:00",10,5,14,DE,5,173.94
78544642,17811.0,"2019-02-22 11:41:00",2,4,11,DE,50,3766.50
78549048,17811.0,"2019-04-06 10:14:00",4,5,10,DE,42,2374.71
78538268,18065.0,"2018-12-10 12:45:00",12,0,12,DE,52,6464.48
78552327,17007.0,"2019-05-09 10:03:00",5,3,10,DE,93,1724.57
78565399,12748.0,"2019-09-02 16:53:00",9,0,16,DE,8,117.90
78539979,,"2018-12-23 14:10:00",12,6,14,DE,7,143.93
78539479,,"2018-12-19 15:20:00",12,2,15,DE,6,290.49
78569323,16912.0,"2019-10-03 12:32:00",10,3,12,DE,5,281.73
78564256,14796.0,"2019-08-24 10:45:00",8,5,10,DE,589,55810.99
78567168,14878.0,"2019-09-18 12:24:00",9,2,12,DE,67,4321.82
78548539,,"2019-03-31 17:37:00",3,6,17,DE,2,13.98
78557138,,"2019-06-17 09:33:00",6,0,9,DE,2,13.98
78570263,,"2019-10-10 10:00:00",10,3,10,DE,2,13.98
78570520,,"2019-10-11 10:43:00",10,4,10,DE,2,13.98
78557252,17961.0,"2019-06-17 16:23:00",6,0,16,DE,2,13.98
78543395,13534.0,"2019-02-08 10:17:00",2,4,10,DE,2,13.98
78544809,16692.0,"2019-02-23 15:41:00",2,5,15,DE,1,13.99
78563545,15039.0,"2019-08-17 12:20:00",8,5,12,DE,1,13.99
78573583,14167.0,"2019-10-31 14:29:00",10,3,14,DE,44,4296.39
78581164,14395.0,"2019-12-07 14:34:00",12,5,14,DE,248,18754.57
78581108,15984.0,"2019-12-07 12:16:00",12,5,12,DE,342,26013.92
78537390,16658.0,"2018-12-06 13:47:00",12,3,13,DE,40,2685.71
78536641,12748.0,"2018-12-02 11:46:00",12,6,11,DE,1,13.99
78539334,12748.0,"2018-12-17 10:12:00",12,0,10,DE,10,419.46
78537220,,"2018-12-05 15:49:00",12,2,15,DE,1,13.99
78556969,16257.0,"2019-06-16 10:11:00",6,6,10,DE,2,22.98
78536546,,"2018-12-01 14:33:00",12,5,14,DE,1,13.99
78543472,,"2019-02-08 15:01:00",2,4,15,DE,1,13.99
78536857,16883.0,"2018-12-03 10:33:00",12,0,10,DE,54,5533.61
78537825,15005.0,"2018-12-08 14:36:00",12,5,14,DE,118,5561.03
78538449,17085.0,"2018-12-12 12:24:00",12,2,12,DE,228,17884.27
78538470,15224.0,"2018-12-12 12:34:00",12,2,12,DE,2,26.98
78539064,17912.0,"2018-12-15 16:50:00",12,5,16,DE,8,1283.01
78539461,17243.0,"2018-12-19 10:21:00",12,2,10,DE,101,3881.90
78541511,17576.0,"2019-01-18 16:45:00",1,4,16,DE,54,8487.25
78542745,15881.0,"2019-01-31 16:47:00",1,3,16,DE,154,6097.85
78542898,16110.0,"2019-02-01 14:01:00",2,4,14,DE,210,16825.05
78543350,13809.0,"2019-02-07 13:15:00",2,3,13,Cyprus,29,7976.39
78547070,16115.0,"2019-03-20 13:58:00",3,2,13,DE,133,5579.63
78547730,14796.0,"2019-03-25 11:01:00",3,0,11,DE,220,18542.91
78548370,15528.0,"2019-03-30 16:14:00",3,5,16,DE,123,6346.01
78548372,14572.0,"2019-03-30 16:34:00",3,5,16,DE,31,5110.75
78548700,13623.0,"2019-04-03 11:11:00",4,2,11,DE,19,3064.46
78549234,16515.0,"2019-04-07 11:12:00",4,6,11,DE,111,12868.13
78551844,14173.0,"2019-05-04 14:03:00",5,5,14,DE,40,7514.21
78556795,15912.0,"2019-06-14 14:29:00",6,4,14,DE,119,4123.62
78566240,14508.0,"2019-09-11 11:29:00",9,2,11,DE,69,5355.44
78556499,,"2019-06-12 16:39:00",6,2,16,DE,3,38.15
78576840,,"2019-11-16 15:23:00",11,5,15,DE,1331,145923.55
78580256,14688.0,"2019-12-02 12:24:00",12,0,12,DE,254,16358.61
78538313,15514.0,"2018-12-10 13:50:00",12,0,13,DE,322,32673.55
78553013,,"2019-05-12 18:19:00",5,6,18,DE,681,44960.32
78555560,17346.0,"2019-06-05 14:20:00",6,2,14,DE,193,27268.13
78566033,16031.0,"2019-09-08 13:07:00",9,6,13,DE,204,21020.91
78545310,15456.0,"2019-03-01 13:45:00",3,4,13,DE,21,600.74
78567793,12657.0,"2019-09-22 11:40:00",9,6,11,France,255,37500.25
78568098,15762.0,"2019-09-23 15:17:00",9,0,15,DE,147,17745.94
78568226,16719.0,"2019-09-26 10:39:00",9,3,10,DE,231,6594.91
78568379,16626.0,"2019-09-27 09:05:00",9,4,9,DE,178,18952.74
78569103,16133.0,"2019-09-30 12:30:00",9,0,12,DE,165,23005.27
78569675,15687.0,"2019-10-05 14:03:00",10,5,14,DE,325,25453.98
78569697,17647.0,"2019-10-05 15:38:00",10,5,15,DE,30,931.11
78570449,16133.0,"2019-10-10 14:57:00",10,3,14,DE,198,29435.26
78570784,12569.0,"2019-10-12 11:49:00",10,5,11,UK,26,2739.96
78572894,12569.0,"2019-10-26 14:39:00",10,5,14,UK,4,62.72
78573133,15288.0,"2019-10-27 16:58:00",10,6,16,DE,54,6176.86
78573284,13812.0,"2019-10-28 14:27:00",10,0,14,UK,74,16314.46
78573365,12584.0,"2019-10-30 13:13:00",10,2,13,Italy,62,12309.71
78573656,12417.0,"2019-10-31 16:02:00",10,3,16,Belgium,145,13238.57
78573892,14911.0,"2019-11-01 13:57:00",11,4,13,Ireland,270,22602.30
78574260,13014.0,"2019-11-03 13:58:00",11,6,13,DE,87,6716.51
78574471,17677.0,"2019-11-04 11:59:00",11,0,11,DE,308,25318.66
78574879,13014.0,"2019-11-07 13:22:00",11,3,13,DE,8,219.82
78575040,13381.0,"2019-11-08 11:58:00",11,4,11,DE,388,43635.70
78577059,13704.0,"2019-11-17 14:30:00",11,6,14,DE,102,5982.36
78577084,16626.0,"2019-11-17 15:41:00",11,6,15,DE,43,2039.21
78577618,12795.0,"2019-11-21 10:27:00",11,3,10,Portugal,64,10127.05
78578027,15977.0,"2019-11-22 13:29:00",11,4,13,DE,706,75963.76
78579093,13081.0,"2019-11-28 10:54:00",11,3,10,DE,1322,136782.84
78580286,17611.0,"2019-12-02 13:28:00",12,0,13,DE,74,6322.10
78580548,12569.0,"2019-12-05 09:41:00",12,3,9,UK,6,154.70
78580705,12683.0,"2019-12-05 16:28:00",12,3,16,France,467,43097.32
78580891,17481.0,"2019-12-06 12:28:00",12,4,12,DE,158,14836.12
78581233,13436.0,"2019-12-08 10:33:00",12,6,10,DE,76,6194.60
78581567,16626.0,"2019-12-09 11:56:00",12,0,11,DE,365,45925.87
78536819,13402.0,"2018-12-02 17:12:00",12,6,17,DE,190,21130.40
78538126,17838.0,"2018-12-09 15:50:00",12,6,15,DE,78,8217.15
78538541,17428.0,"2018-12-13 10:46:00",12,3,10,DE,227,32574.50
78538659,14625.0,"2018-12-13 15:36:00",12,3,15,DE,255,35471.01
78539326,14560.0,"2018-12-17 09:22:00",12,0,9,DE,67,6608.66
78539403,12647.0,"2018-12-17 12:21:00",12,0,12,UK,81,5512.99
78540856,16655.0,"2019-01-12 10:16:00",1,5,10,DE,373,19576.51
78541282,17690.0,"2019-01-17 12:31:00",1,3,12,DE,305,10909.02
78541371,13983.0,"2019-01-17 14:51:00",1,3,14,DE,177,8979.54
78541686,16912.0,"2019-01-20 15:42:00",1,6,15,DE,111,7741.77
78542254,14733.0,"2019-01-26 16:41:00",1,5,16,DE,123,7378.78
78542923,14665.0,"2019-02-02 09:08:00",2,5,9,DE,150,12929.47
78543055,12502.0,"2019-02-03 10:41:00",2,6,10,Spain,167,17695.75
78543180,12410.0,"2019-02-04 10:38:00",2,0,10,Switzerland,199,11868.40
78543193,13725.0,"2019-02-04 12:18:00",2,0,12,DE,177,11737.35
78543746,17675.0,"2019-02-11 13:50:00",2,0,13,DE,85,12028.60
78544332,17419.0,"2019-02-17 17:34:00",2,6,17,DE,238,29043.78
78544572,14639.0,"2019-02-21 13:21:00",2,3,13,DE,239,12228.98
